Partner,Circuit ID,Billing Circuit ID,Deactivated Circuit ID,Client_Type,Client Name,Installation Date,Building/Hub ID,Building/Hub Name,Latitude,Longitude,Town/Location/Area,County,Region,Region Classification,Technology,Service Provider,Service Type,IP Address,VLAN
Optimax,110926200,,,,Jane Moraa Muchiri,2020-04-26 00:00:00,,"Ground Floor Tente, Nyamira",S 00 46 22,E 034 56 31,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95017813,95017813,,,Family Bank-Nyamira,2020-05-21 00:00:00,,Nash Building Nyamira,S 00 33 51,E 034 56 11,Nyamira,Nyamira,Western & Nyanza,Normal,Ceragon,SFC,Mpls,,
Optimax,110926381,,,,Webacle Technologies Ltd,2020-05-24 00:00:00,,"First Floor, EGVTC Comp Lab, Ekerubo Nyamira",S 00 35 29,E 035 01 45,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926177,,,,Fanis Oyugi,2020-05-21 00:00:00,,"Nyaigwa Buildiong, Nyamira",S 00 33 42,E 034 55 43,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926231,,,,William Ogari,2020-06-01 00:00:00,,"Kijauri, Nyamira",S 00 45 56,E 035 00 46,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926761,,,,Seventh Day Ltd - Thomas Masimba,2020-05-29 00:00:00,,"Thomas Masimba, Nyamira",S 00 35 13.9,E 034 44 10.8,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926762,110926762,,,Seventh Day Ltd - Nyamira Conference - William Ongaga,2020-05-29 00:00:00,,"Golani, Nyamira",S 00 34 12.17,E 034 55 57.93,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865044,110865044,,,Impact Research Development Organization-Nyamira,2020-05-24 00:00:00,,"Residential, Miruka Nyamira",S 00 33 43.52,E 034 56 5.91,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110935367,,,,Mogabi Motary Enock,,,"Residential, Kebirigo-Chemot Road Nyamira",S 00 36 0.0576,E 034 57 9.2,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110912229,,,,Listic Technologies,,,"Kenyambi, Nyamira",S 00 34 25,E 034 54 46,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865172,110865172,,,Benson Netia,,,"Home, Nyamira Road, Miruka",S 00 15 46,E 034 06 15,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95059617,,,,Webacle Technologies Ltd,2020-08-14 00:00:00,,"County Treasury, Ground Floor Nyamira",S 00 33 33,E 034 55 59,Nyamira,Nyamira,Western & Nyanza,Normal,Ceragon,SFC,Internet,197.248.49.112/31,
Optimax,110926803,110926803,,,Edinah Kwamboka Angwenyi,2020-05-26 00:00:00,,,S 00 34 25.0,E 034 56 02.0,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,,Internet,,
Optimax,110860374,110860374,,,Patricia Mande Were,2020-06-16 00:00:00,,,S 00 46 22.01,E 034 58 52.56,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,,Internet,,
Optimax,110881061,110881061,,,Aqua Clara Kenya,2020-07-27 00:00:00,,,S 00 43 33.0,E 034 55 27.0,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110881046,110881046,,,Holsoms Nursing Home,2020-07-27 00:00:00,,,S 00 39 52.0,E 034 50 42.0,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865286,,,,Webacle Technologies Limited,2020-07-08 00:00:00,,,S 00 33 33.0,E 034 56 01.0,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110126735,,,,Huduma Secretariat Kenya,2020-10-13 00:00:00,,,S 00 33 32.0,E 034 55 56.0,Nyamira,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865050,110865050,,,Kisii County Goverment - Nyanchwa,,,Nyanchwa Kisii,S 00 40 14.83,E 034 46 11.90,Nyanchwa,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717185674,,,,St Theresas Nyangusu,2019-09-18 00:00:00,,"Ground Floor, St Theresa's Nyangusu",S 00 56 11,E 034 50 40,Nyangusu,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95002221,95002221,,Platinum,Kenya Tea Development Agency Nyankoba,,,"Nyankoba, Kisii-Keroka Road",N 00 45 32.3,E 034 55 11.2,Nyankoba,Kisii,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,95003691,95003691,,Platinum,Kenya Tea Development Agency Nyansiongo,,,"Nyansiongo, off Kisii-Nairobi Main Road",S 00 45 35.77 E 035 00 57.64,,Nyansiongo,Nyamira,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,758706311,,,,Nyansiongo Boys School,2019-04-02 00:00:00,,Kijauri Nyansiongo,S 00 47 22.96,E 035 00 47.26,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716878182,716878182,,,Nyansiongo Tea Factory,2019-05-09 00:00:00,,Off Kisii-Kaplong Road,S 00 45 35,E 035 01 58.7,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717184273,,,,Mwogori Secondary School,2019-08-30 00:00:00,,"Off Kisii-Sotik Road, Nyansiongo",S 00 41 24.6,E 035 02 13.24,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716893441,,,,Riogi Kennedy Maiko,2019-05-30 00:00:00,,"Nyansiongo, Club Kimbo Building-1st Floor",S 00 45 36.13,E 034 00 52.19,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717074764,,,,Highland Creamers And Food Limited,2019-06-25 00:00:00,,"Highland Factory Nyansiongo, Kisii- Kaplong Road",S 00 46 46.8,E 035 00 28.1,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717246543,,,,Menyenya High School,2019-12-18 00:00:00,,"Menyenya School, Nyansiongo Nyamira",S 00 45 27,E 034 01 11,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313798,,,,Evans Mogaka,2019-12-18 00:00:00,,Tinderet Scheme Nyansiongo,S 00 47 38,E 034 58 52,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381762,,,,Vincent O Morara,2020-05-29 00:00:00,,"Rinyoni, Kijauri Nyamira",S 00 44 02,E 035 01 31,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926811,110926811,,,David Mogere,2020-05-29 00:00:00,,,S 00 45 47.07,E 034 59 33.35,Nyansiongo,Nyamira,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95028590,95028590,,,Sukari Industries Limited-Nyaondo,2016-09-26 00:00:00,,,N 03 6 40.6,E 035 37 02 13,Nyaondo,Migori,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,95041466,95041466,,General Support,Maryland Global Initiatives Corp-Nyatike,2017-12-20 00:00:00,,"Macalder Sub District Hospital, Nyatike",S 00 57 54,E 034 17 11,Nyatike,Migori,Western & Nyanza,Normal,Radwin,SFC,Internet,,
Optimax,793313848,793313848,,,Queenter Atieno Omwanda,2019-12-18 00:00:00,,"Macalder Parish, Nyatike",S 00 58 15,E 034 17 18,Nyatike,Migori,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382278,,,,Sindo Hardware 2,2020-01-27 00:00:00,,"Olasi, Nyatike",S 01 04 33,E 034 12 36,Nyatike,Migori,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926337,,,,Musana Group K Ltd,2020-05-20 00:00:00,,"Osiri-Matanda Road, Nyatike",S 00 59 09,E 034 15 58,Nyatike,Migori,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717245772,717245772,,,Mawinder Singh Brar,2019-10-24 00:00:00,,"Bukembe, Nzioia",N 00 36 5.479,E 034 39 44.312,Nzoia,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865304,110865304,,,James Macharia Mwangi,,,"Residential, Bukembe Nzoia",N 00 34 43.3,E 034 39 15.22,Nzoia,Bungoma,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758706472,,,,Port Florence Community Hospital - Obambo,2019-04-02 00:00:00,,Obambo,S 00 06 16.2,E 034 37 34.2,Obambo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382339,,,,Andrew Okonu,2020-02-08 00:00:00,,Ogembo Town,S 00 47 57.01,E 034 43 41.15,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374922,,,,Sengera Sda Mixed Secondary School,2020-02-27 00:00:00,,"Mariba, Kisii",S 00 55 31,E 034 43 41,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95026491,95026491,,General Support,Gussi Mwalimu Sacco-Ogembo,2016-03-29 00:00:00,,Ogembo Town,S 00 48 9.8,E 034 43 34.2,Ogembo,Kisii,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,95003441,95003441,,,Kenya Tea Development-Ogembo,,,,S 00 48 56.5,E 034 43 52.06,Ogembo,Kisii,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,758720011,,,,Lenmek Hospital,2019-02-15 00:00:00,,Ogembo Town,S 00 46 50.51,E 034 44 13.44,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717076139,717076139,,,Dominic Osoro Bogecho,2019-07-03 00:00:00,,"Kisii-Kilgoris Road, Ogembo Town",S 00 47 57.7,E 034 43 32.9,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717068935,,,,St. Angela Sengera Girls Sec School,2019-08-16 00:00:00,,"Ogembo, Off Kisii-Kilgoris Road",S 00 51 33,E 034 43 25.4,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717185102,,,,John Ologi Otieno,2019-08-28 00:00:00,,"Kisii-Kilgoris Road, Ogembo Town",S 00 40 54.2,E 034 45 59.9,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717252655,,,,China Far East Co Ltd,2019-10-01 00:00:00,,"Tindereti, Ogembo",S 00 40 34.34,E 034 46 9.54,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,797334471,,,,Kwft Ogembo,2019-04-24 00:00:00,,"Kwft Building,Off Kisii-Kilgoris Road,Ogembo Town",S 00 47 51.3,E 034 43 31.8,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,APN,,
Optimax,717069878,,,,Isaac Ombui,2019-09-04 00:00:00,,"Ground Floor, Egetuki Ogembo",S 00 45 48,E 034 42 26,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716897101,,,,Rajab Kimutai,2019-05-13 00:00:00,,"Next to Ogembo Tea Factory, Off Kisii-Kilgoris Road",S 00 49 8.1,E 034 43 55.4,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717186425,,,,Isaac Ombui,2019-08-22 00:00:00,,"Egetuki, Ogembo",S 00 46 24.82,E 034 43 2.208,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,758719956,,,,Tendere Secondary School,2019-01-18 00:00:00,,"Ogembo, Tendere",S 00 48 52.64,E 034 43 48.18,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298552,793298552,,,Stella Bundi,2019-11-26 00:00:00,,"Wenia Cyber, Ground Floor, Ogembo Kisii",S 00 47 45,E 034 43 30,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382383,,,,Elijah Nyagwanga,2020-01-22 00:00:00,,Ogembo,S 00 48 51,E 034 43 38,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313844,,,,Good Neighbours,2020-03-13 00:00:00,,,S 00 51 39,E 034 45 40,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926135,110926135,,,Alibecafa Marchants,2020-04-23 00:00:00,,"Home, Tendere Ogembo",S 00 49 9.15,E 034 43 55.36,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926653,,,,Julius Onduso,2020-05-20 00:00:00,,Ogembo-Kilgoris Road,S 00 47 50.07,E 034 43 28.93,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865031,,,,Brian Ondaba,,,Ground Floor Ogembo,S 00 47 55.19,E 034 43 30.97,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110154873,110154873,,,Kenya Achievas Sacco - Ogembo,2020-09-23 00:00:00,,,S 00 47 58.5,E 034 43 32.82,Ogembo,Kisii,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95024346,95024346,,Platinum,West Kenya Sugar Company Opapo,2016-01-13 00:00:00,,Opapo,S 00 41 42.8,E 034 32 59,Opapo,Migori,Western & Nyanza,Normal,Radwin,SFC,Mpls,,
Optimax,758706430,758706430,,,Batch Associates Ltd - Opapo,2019-03-09 00:00:00,,Opapo,S 00 43 23,E 034 34 40,Opapo,Migori,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382440,,,,Michael Oloo,2020-01-27 00:00:00,,Oyugis Town,S 00 30 53,E 034 44 9,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313804,,,,Gicatech Enterprise Solutions - 2,2020-02-03 00:00:00,,"God will provide Building, Kodero Oyugis",S 00 36 29,E 034 29 24,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313805,,,,Gicatech Enterprise Solutions - 3,2020-02-03 00:00:00,,"Ohala Building, Oyugis",S 00 30 54,E 034 49 39,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381793,,,,Imagine Africa Foundation,2020-02-06 00:00:00,,"Imagine House, Oyugis",S 00 29 46,E 034 44 52,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382342,,,,Mithui Mixed Secondary School,2020-02-08 00:00:00,,Oyugis Town,S 00 31 43.24,E 034 45 3.27,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374857,,,,Enock Onyango Oguna,2020-02-18 00:00:00,,Oyugis Sec Road,S 00 31 6.6,E 034 43 25,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,95028704,95028704,,,Shivling Supermarkets Limited,2016-12-16 00:00:00,,Oyugis Town,S 00 30 28.4,E 034 44 17.4,Oyugis,Homa Bay,Western & Nyanza,Normal,Ceragon,SFC,Internet,,
Optimax,95008431,95008431,,Platinum,Co-operative Bank Oyugis,,,Oyugis Town,S 00 30 47.1,E 034 44 0.8,Oyugis,Homa Bay,Western & Nyanza,Normal,Ceragon,SFC,Mpls,,
Optimax,95010569,95010569,,Platinum,Equity Bank Oyugis,,,Oyugis Town,S 00 30 17.4,E 034 44 14.2,Oyugis,Homa Bay,Western & Nyanza,Normal,Ceragon,SFC,Mpls,,
Optimax,95014472,95014472,,Platinum,Kenya Commercial Bank Oyugis,,,Oyugis Town,S 00 30 47.1,E 034 44 0.8,Oyugis,Homa Bay,Western & Nyanza,Normal,Ceragon,SFC,Mpls,,
Optimax,95012420,95012420,,,Post Bank Oyugis,,,Oyugis Town,S 00 30 49.7,E 034 44 0.1,Oyugis,Homa Bay,Western & Nyanza,Normal,Ceragon,SFC,Mpls,,
Optimax,799462932,,,,Winimum Hotel And Restaurant,2018-03-28 00:00:00,,Oyugis Town,S 00 31 44,E 034 43 24,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,741498639,741498639,,,One Touch Technologies Oyugis,2018-06-18 00:00:00,,Oyugis Town,S 00 30 51.7,E 034 44 1.4,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,702272281,,,,Solarnow Services Kenya Limited-Oyugis Lte,2018-11-12 00:00:00,,"Nyang'inya Filing Station, oyugis",S 00 30 18.57,E 034 44 13.18,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717069553,,,,Nanchang Municipal Limited,2019-08-09 00:00:00,,"Atemo, Oyugis",S 00 30 12.5,E 034 50 13.7,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717180146,,,,Cedrenzi College Of Professional,2019-09-07 00:00:00,,"GroundFloor, Kawaindi Oyugis",S 00 30 32,E 034 43 44,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,748589566,,,,Rachuonyo Mtc,2018-05-09 00:00:00,,Rachuonyo Hospital -Oyugis,S 00 45 15.6,E 034 36 13.2,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717248966,,,,Diakonia Resort And Conference Centre,2019-10-09 00:00:00,,"Kadongo, Oyugis",S 00 26 43,E 034 55 30,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717182147,,,,Wilfred Achieng,2019-09-07 00:00:00,,"Ground Floor,Le-Grand Hotel Oyugis",S 00 31 13,E 034 43 49,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717248572,717248572,,,Nanchang Municipal Engineering,2019-11-20 00:00:00,,Public Works Ground Floor Oyugis,S 00 30 26,E 034 44 07,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298541,,,,Bishop Linus Okok Girls,2019-11-22 00:00:00,,"Bishop Linus, Ground Floor Kadongo Homabay",S 00 26 43,E 034 55 41,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793323228,,,,Morwabe Ondieki Duncan,2019-11-18 00:00:00,,"Mozzart Betin, Ground Floor Oyugis",S 00 30 37,E 034 44 1.9,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717246780,,,,Kwoyo Oyugis Sec School,2020-01-28 00:00:00,,"Kwoyo, Oyugis",S 00 40 26.6,E 034 46 13.3,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793299888,793299888,,,Gicatech Enterprise Solutions,2019-12-17 00:00:00,,Oyugis Town,S 00 30 35.66,E 034 44 4.56,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382270,793382270,,,Hawi Family Hospital,2020-01-27 00:00:00,,Oyugis Town,S 00 31 44,E 034 43 24,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374924,,,,Everlyne Onyango,2020-03-05 00:00:00,,,E 00 30 28.43,E 034 44 17.40,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374858,,,,Nyangiela Sec School,2020-03-05 00:00:00,,,S 00 45 16.5,E 034 42 14,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374854,793374854,,,Oyugis Supermarket,2020-03-05 00:00:00,,,S 00 30 40,E 034 44 4.5,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793375407,,,,Osom Networks,2020-03-09 00:00:00,,,S 00 30 33.7,E 034 44 7.5,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926332,,,,Karabox Secondary School,2020-05-01 00:00:00,,"Korabox Secondary, Ground Floor, Agoro Sare SDA Oyugis",S 00 31 47,E 034 32 17,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926341,,,,Safaricom Retail Department- Benard Juma,2020-04-10 00:00:00,,"Ground Floor Rawingi, Oyugis",S 00 45 08,E 034 36 32,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926140,110926140,,,Vision Valley Farm,2020-04-30 00:00:00,,"Ground Floor, Vision Vally Kabuor Road Karaba'B Oyugis",S 00 30 18,E 034 46 24,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374959,,,,Kabondo Kasipul Ngcdf,2020-05-22 00:00:00,,"Kadongo, Oyugis",S 00 25 13.02,E 034 52 24.67,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926147,,,,Novel Bakery Company Ltd,2020-05-10 00:00:00,,Novel Bakery Oyugis,S 00 31 36,E 034 43 28,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926682,,,,Patrick Odhiambo Angiela,,,"Residential, Kabondo Oyugis",S 00 26 40.6,E 034 53 18.2,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110864986,,,,Zitex Enterprises Limited,,,Oyugis-Kisii Road,S 00 31 6.19,E 034 43 45.83,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110865217,110865217,,,Odhiambo Shadrack,2020-06-05 00:00:00,,"Oyugis-Gamba Road, Oyugis",S 00 30 54,E 034 44 22,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,105.60.127.212,
Optimax,110926223,,,,Gicatech Enterprise Solutions,2020-06-10 00:00:00,,"Gicatech Building, Oyugis",S 00 31 44,E 034 32 21,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,197.188.17.8,
Optimax,110864643,,,,Johnson Ogoi,2020-07-28 00:00:00,,,S 00 30 29.0,E 034 43 21.0,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110154810,110154810,,,Nanchang Municipal,2020-08-22 00:00:00,,,S 00 30 11.05,E 034 50 17.89,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,112428254,112428254,,,Kwoyo Oyugis Secondary School,2020-10-23 00:00:00,,,S 00 31 10.0,E 034 41 57.0,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,115017200,115017200,,,Nyangiela Secondary School,2020-11-09 00:00:00,,,S 00 32 33.0,E 034 42 16.0,Oyugis,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,716883170,,,,Thurdibuoro Secondary School,2019-05-20 00:00:00,,Thurdibuoro,S 00 20 40.3,E 034 51 12.9,Pap Onditi,,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382427,,,,Swiftstrides Logistics,2020-01-30 00:00:00,,Port Victoria Town,N 00 5 1.7,E 034 2 0.7,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717066608,,,,Ibrahim Mukulu Wanchah,2019-08-09 00:00:00,,"Omena Beach, Port Victoria",N 00 05 48,E 033 58 08,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717066778,,,,Ibrahim Mukulu Wanchah 2,2019-08-09 00:00:00,,"Billionaire, Port Victoria",N 00 04 41,E 033 59 22,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793259310,,,,Christopher Khabwera,2019-10-15 00:00:00,,Port Victoria Town,S 00 01 43.2,E 034 01 7.4,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793298551,,,,Otete Deogracious,2019-11-21 00:00:00,,Near Bungala Supermarket,N 00 05 51.5,E 033 55 53.2,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374902,793374902,,,Magdalene Okuku,2020-03-10 00:00:00,,,N 00 27 24.84,E 034 07 16.55,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,112184213,,,,Par Seniornet,2020-10-10 00:00:00,,,N 00 05 46.1,E 033 58 41.1,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793313769,,,,Western Premier Beach Resort,2020-01-09 00:00:00,,Port Victoria Town,N 00 05 46.3,E 033 58 20.6,Port Victoria,Busia,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381850,,,,Othoo Shades Lounge,2020-02-05 00:00:00,,"Rabuor Junction, Along Kisumu-Nairobi Highway",S 00 09 15.62,E 034 49 45.65,Rabuor,Kisumu,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926315,110926315,,,Light House Academy,2020-05-23 00:00:00,,"Lighthouse Academy, Alendo Rachuonyo",S 00 26 14,E 034 40 35,Rachuonyo,Homa Bay,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926412,110926412,,,Gideons Orphans And Widows,2020-05-24 00:00:00,,"Gedeon Children Home, Ramba",S 00 24 54,E 034 51 11,Ramba,Siaya,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,110926184,110926184,,,Screen Print Agency Rangala,,,"Busia-Kisumu Road, Rangala",N 00 09 17.3,E 034 19 27.1,Rangala,Siaya,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717250896,717250896,,,Screen Print Agency,2019-10-19 00:00:00,,Rang'ala,N 00 09 37.41,E 034 18 52.24,Rang'ala,Siaya,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,717246148,,,,Kisumu Development Program - Rangala,2019-11-21 00:00:00,,"Kisumu-Busia Road, Rang'ala",N 00 09 10.42,E 034 20 24.99,Rang'ala,Siaya,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793374840,,,,Migory County,2020-03-20 00:00:00,,,S 00 54 12,E 034 27 46,Rapogi,Kisumu,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793381854,,,,Impact Research Director Rarieda,2020-02-07 00:00:00,,Asembo Bay,S 00 11 6.48,E 034 23 1.01,Rarieda,Kisumu,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
Optimax,793382362,,,,Globcom - Rarieda,2020-01-24 00:00:00,,Rarieda,S 00 11 45.15,E 034 20 24.42,Rarieda,Kisumu,Western & Nyanza,Normal,Fixed LTE,SFC,Internet,,
